region,date,day of the week,region_POLSKA,region_ŚŚ_Gaus_Noise_seed_0,region_ŚŚ_Gaus_Noise_seed_1,region_ŚŚ_Gaus_Noise_seed_2,region_ŚŚ_Gaus_Noise_seed_3,region_ŚŚ_Gaus_Noise_seed_4,region_ŚŚ_Gaus_Noise_seed_5,region_ŚŚ_Gaus_Noise_seed_6,region_ŚŚ_Gaus_Noise_seed_7,region_ŚŚ_Gaus_Noise_seed_8,region_ŚŚ_Gaus_Noise_seed_9,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,Number_of_people_hospitalized,Engaged_respirator
POLSKA,2020-12-19,2,1,0,0,0,0,0,0,0,0,0,0,-0.22,-0.02,-0.22,-0.02,0.05,18242.0,1720.0
POLSKA,2020-12-20,3,1,0,0,0,0,0,0,0,0,0,0,0.15,1.6,-0.2,0.08,0.04,18387.0,1714.0
POLSKA,2020-12-21,4,1,0,0,0,0,0,0,0,0,0,0,-0.04,0.1,-0.3,-0.27,0.08,18575.0,1668.0
POLSKA,2020-12-22,5,1,0,0,0,0,0,0,0,0,0,0,-0.04,0.21,-0.31,-0.3,0.09,17861.0,1639.0
POLSKA,2020-12-23,6,1,0,0,0,0,0,0,0,0,0,0,0.05,0.37,-0.29,-0.38,0.1,17345.0,1618.0
POLSKA,2020-12-24,7,1,0,0,0,0,0,0,0,0,0,0,-0.51,-0.25,-0.59,-0.74,0.18,16883.0,1597.0
POLSKA,2020-12-25,1,1,0,0,0,0,0,0,0,0,0,0,-0.88,-0.88,-0.76,-0.86,0.25,16564.0,1600.0
POLSKA,2020-12-26,2,1,0,0,0,0,0,0,0,0,0,0,-0.83,-0.86,-0.62,-0.56,0.1,16478.0,1598.0
POLSKA,2020-12-27,3,1,0,0,0,0,0,0,0,0,0,0,-0.56,-0.37,-0.4,-0.19,0.05,16971.0,1602.0
POLSKA,2020-12-28,4,1,0,0,0,0,0,0,0,0,0,0,-0.28,-0.1,-0.45,-0.42,0.14,17293.0,1605.0
POLSKA,2020-12-29,5,1,0,0,0,0,0,0,0,0,0,0,-0.27,0.0,-0.44,-0.4,0.14,17294.0,1585.0
POLSKA,2020-12-30,6,1,0,0,0,0,0,0,0,0,0,0,-0.18,0.24,-0.4,-0.4,0.12,16970.0,1607.0
POLSKA,2020-12-31,7,1,0,0,0,0,0,0,0,0,0,0,-0.39,0.15,-0.52,-0.58,0.17,16724.0,1604.0
POLSKA,2021-01-01,1,1,0,0,0,0,0,0,0,0,0,0,-0.85,-0.89,-0.76,-0.87,0.27,16629.0,1590.0
POLSKA,2021-01-02,2,1,0,0,0,0,0,0,0,0,0,0,-0.48,-0.21,-0.5,-0.29,0.1,16837.0,1608.0
POLSKA,2021-01-03,3,1,0,0,0,0,0,0,0,0,0,0,-0.58,-0.42,-0.43,-0.14,0.08,17133.0,1642.0
POLSKA,2021-01-04,4,1,0,0,0,0,0,0,0,0,0,0,-0.28,-0.05,-0.42,-0.31,0.12,17200.0,1629.0
POLSKA,2021-01-05,5,1,0,0,0,0,0,0,0,0,0,0,-0.26,0.13,-0.42,-0.32,0.11,17057.0,1606.0
POLSKA,2021-01-06,6,1,0,0,0,0,0,0,0,0,0,0,-0.75,-0.82,-0.67,-0.81,0.28,16748.0,1594.0
POLSKA,2021-01-07,7,1,0,0,0,0,0,0,0,0,0,0,-0.28,-0.01,-0.41,-0.29,0.11,16790.0,1615.0
POLSKA,2021-01-08,1,1,0,0,0,0,0,0,0,0,0,0,-0.31,-0.02,-0.42,-0.27,0.11,16587.0,1601.0
POLSKA,2021-01-09,2,1,0,0,0,0,0,0,0,0,0,0,-0.38,-0.09,-0.41,-0.08,0.07,16383.0,1586.0
POLSKA,2021-01-10,3,1,0,0,0,0,0,0,0,0,0,0,-0.54,-0.3,-0.4,-0.07,0.06,16681.0,1606.0
POLSKA,2021-01-11,4,1,0,0,0,0,0,0,0,0,0,0,-0.26,-0.07,-0.39,-0.25,0.09,16811.0,1637.0
POLSKA,2021-01-12,5,1,0,0,0,0,0,0,0,0,0,0,-0.31,-0.09,-0.41,-0.25,0.1,16560.0,1611.0
POLSKA,2021-01-13,6,1,0,0,0,0,0,0,0,0,0,0,-0.32,-0.11,-0.4,-0.26,0.09,16250.0,1630.0
POLSKA,2021-01-14,7,1,0,0,0,0,0,0,0,0,0,0,-0.33,-0.09,-0.4,-0.27,0.09,16083.0,1628.0
POLSKA,2021-01-15,1,1,0,0,0,0,0,0,0,0,0,0,-0.37,-0.1,-0.43,-0.27,0.09,15887.0,1608.0
POLSKA,2021-01-16,2,1,0,0,0,0,0,0,0,0,0,0,-0.45,-0.17,-0.44,-0.12,0.06,15634.0,1617.0
POLSKA,2021-01-17,3,1,0,0,0,0,0,0,0,0,0,0,-0.61,-0.41,-0.44,-0.1,0.05,15716.0,1616.0
POLSKA,2021-01-18,4,1,0,0,0,0,0,0,0,0,0,0,-0.37,-0.17,-0.44,-0.27,0.1,15672.0,1584.0
POLSKA,2021-01-19,5,1,0,0,0,0,0,0,0,0,0,0,-0.38,-0.14,-0.43,-0.26,0.11,15324.0,1581.0
POLSKA,2021-01-20,6,1,0,0,0,0,0,0,0,0,0,0,-0.33,-0.1,-0.41,-0.25,0.1,14928.0,1597.0
POLSKA,2021-01-21,7,1,0,0,0,0,0,0,0,0,0,0,-0.32,-0.05,-0.39,-0.23,0.08,14659.0,1490.0
POLSKA,2021-01-22,1,1,0,0,0,0,0,0,0,0,0,0,-0.35,-0.07,-0.39,-0.22,0.09,14544.0,1474.0
POLSKA,2021-01-23,2,1,0,0,0,0,0,0,0,0,0,0,-0.41,-0.13,-0.41,-0.07,0.06,14393.0,1485.0
POLSKA,2021-01-24,3,1,0,0,0,0,0,0,0,0,0,0,-0.59,-0.38,-0.45,-0.08,0.06,14513.0,1463.0
POLSKA,2021-01-25,4,1,0,0,0,0,0,0,0,0,0,0,-0.35,-0.15,-0.42,-0.24,0.09,14596.0,1449.0
POLSKA,2021-01-26,5,1,0,0,0,0,0,0,0,0,0,0,-0.36,-0.13,-0.42,-0.24,0.1,14121.0,1414.0
POLSKA,2021-01-27,6,1,0,0,0,0,0,0,0,0,0,0,-0.34,-0.13,-0.41,-0.24,0.1,13938.0,1408.0
POLSKA,2021-01-28,7,1,0,0,0,0,0,0,0,0,0,0,-0.34,-0.09,-0.4,-0.23,0.09,13791.0,1408.0
POLSKA,2021-01-29,1,1,0,0,0,0,0,0,0,0,0,0,-0.35,-0.06,-0.38,-0.21,0.09,13663.0,1411.0
POLSKA,2021-01-30,2,1,0,0,0,0,0,0,0,0,0,0,-0.42,-0.14,-0.39,-0.07,0.06,13478.0,1388.0
POLSKA,2021-01-31,3,1,0,0,0,0,0,0,0,0,0,0,-0.3,0.72,-0.33,0.04,0.04,13561.0,1378.0
POLSKA,2021-02-01,4,1,0,0,0,0,0,0,0,0,0,0,-0.26,-0.14,-0.38,-0.23,0.09,13512.0,1353.0
POLSKA,2021-02-02,5,1,0,0,0,0,0,0,0,0,0,0,-0.27,-0.09,-0.38,-0.23,0.09,13281.0,1370.0
POLSKA,2021-02-03,6,1,0,0,0,0,0,0,0,0,0,0,-0.27,-0.1,-0.37,-0.23,0.09,12945.0,1333.0
POLSKA,2021-02-04,7,1,0,0,0,0,0,0,0,0,0,0,-0.28,-0.08,-0.38,-0.23,0.09,12832.0,1340.0
POLSKA,2021-02-05,1,1,0,0,0,0,0,0,0,0,0,0,-0.28,-0.01,-0.36,-0.21,0.08,12716.0,1285.0
POLSKA,2021-02-06,2,1,0,0,0,0,0,0,0,0,0,0,-0.32,-0.1,-0.35,-0.06,0.05,12574.0,1336.0
POLSKA,2021-02-07,3,1,0,0,0,0,0,0,0,0,0,0,-0.63,-0.43,-0.47,-0.11,0.07,12559.0,1326.0
POLSKA,2021-02-08,4,1,0,0,0,0,0,0,0,0,0,0,-0.36,-0.17,-0.34,-0.25,0.1,12694.0,1322.0
POLSKA,2021-02-09,5,1,0,0,0,0,0,0,0,0,0,0,-0.29,-0.06,-0.35,-0.24,0.1,12517.0,1325.0
POLSKA,2021-02-10,6,1,0,0,0,0,0,0,0,0,0,0,-0.25,-0.03,-0.35,-0.23,0.09,12300.0,1275.0
POLSKA,2021-02-11,7,1,0,0,0,0,0,0,0,0,0,0,-0.24,-0.03,-0.34,-0.22,0.09,12215.0,1277.0
POLSKA,2021-02-12,1,1,0,0,0,0,0,0,0,0,0,0,-0.29,-0.03,-0.37,-0.22,0.09,12164.0,1273.0
POLSKA,2021-02-13,2,1,0,0,0,0,0,0,0,0,0,0,-0.28,-0.03,-0.33,-0.08,0.05,11943.0,1291.0
POLSKA,2021-02-14,3,1,0,0,0,0,0,0,0,0,0,0,-0.43,-0.25,-0.34,-0.06,0.05,12023.0,1282.0
POLSKA,2021-02-15,4,1,0,0,0,0,0,0,0,0,0,0,-0.26,-0.08,-0.37,-0.23,0.08,12320.0,1273.0
POLSKA,2021-02-16,5,1,0,0,0,0,0,0,0,0,0,0,-0.28,-0.05,-0.36,-0.23,0.09,12333.0,1289.0
POLSKA,2021-02-17,6,1,0,0,0,0,0,0,0,0,0,0,-0.32,-0.1,-0.37,-0.22,0.09,12195.0,1295.0
POLSKA,2021-02-18,7,1,0,0,0,0,0,0,0,0,0,0,-0.27,-0.02,-0.34,-0.22,0.08,12442.0,1311.0
POLSKA,2021-02-19,1,1,0,0,0,0,0,0,0,0,0,0,-0.29,0.0,-0.35,-0.21,0.08,12509.0,1305.0
POLSKA,2021-02-20,2,1,0,0,0,0,0,0,0,0,0,0,-0.28,-0.03,-0.27,-0.04,0.03,12593.0,1340.0
POLSKA,2021-02-21,3,1,0,0,0,0,0,0,0,0,0,0,-0.38,-0.09,-0.23,-0.03,0.02,12747.0,1333.0
POLSKA,2021-02-22,4,1,0,0,0,0,0,0,0,0,0,0,-0.22,-0.03,-0.32,-0.21,0.07,13311.0,1347.0
POLSKA,2021-02-23,5,1,0,0,0,0,0,0,0,0,0,0,-0.24,-0.03,-0.33,-0.21,0.07,13477.0,1321.0
POLSKA,2021-02-24,6,1,0,0,0,0,0,0,0,0,0,0,-0.2,-0.01,-0.29,-0.2,0.07,13818.0,1375.0
POLSKA,2021-02-25,7,1,0,0,0,0,0,0,0,0,0,0,-0.18,0.03,-0.27,-0.2,0.06,14079.0,1365.0
POLSKA,2021-02-26,1,1,0,0,0,0,0,0,0,0,0,0,-0.23,0.04,-0.31,-0.19,0.07,14334.0,1443.0
POLSKA,2021-02-27,2,1,0,0,0,0,0,0,0,0,0,0,-0.24,-0.01,-0.27,-0.02,0.03,14469.0,1481.0
POLSKA,2021-02-28,3,1,0,0,0,0,0,0,0,0,0,0,-0.43,-0.12,-0.29,-0.03,0.03,14912.0,1510.0
POLSKA,2021-03-01,4,1,0,0,0,0,0,0,0,0,0,0,-0.23,-0.03,-0.34,-0.2,0.07,15400.0,1540.0
POLSKA,2021-03-02,5,1,0,0,0,0,0,0,0,0,0,0,-0.22,-0.01,-0.32,-0.2,0.07,15578.0,1585.0
POLSKA,2021-03-03,6,1,0,0,0,0,0,0,0,0,0,0,-0.2,0.0,-0.3,-0.2,0.06,15987.0,1654.0
POLSKA,2021-03-04,7,1,0,0,0,0,0,0,0,0,0,0,-0.24,0.01,-0.33,-0.2,0.07,16411.0,1671.0
POLSKA,2021-03-05,1,1,0,0,0,0,0,0,0,0,0,0,-0.26,0.03,-0.33,-0.19,0.07,16704.0,1715.0
POLSKA,2021-03-06,2,1,0,0,0,0,0,0,0,0,0,0,-0.25,0.0,-0.29,-0.02,0.03,16859.0,1761.0
POLSKA,2021-03-07,3,1,0,0,0,0,0,0,0,0,0,0,-0.48,-0.2,-0.36,-0.05,0.04,17252.0,1834.0
POLSKA,2021-03-08,4,1,0,0,0,0,0,0,0,0,0,0,-0.15,0.12,-0.31,-0.2,0.06,18048.0,1821.0
POLSKA,2021-03-09,5,1,0,0,0,0,0,0,0,0,0,0,-0.24,-0.01,-0.34,-0.21,0.08,18294.0,1889.0
POLSKA,2021-03-10,6,1,0,0,0,0,0,0,0,0,0,0,-0.19,0.04,-0.31,-0.2,0.07,18686.0,1919.0
POLSKA,2021-03-11,7,1,0,0,0,0,0,0,0,0,0,0,-0.25,0.0,-0.35,-0.21,0.08,19102.0,1982.0
POLSKA,2021-03-12,1,1,0,0,0,0,0,0,0,0,0,0,-0.24,0.04,-0.33,-0.2,0.08,19507.0,2008.0
POLSKA,2021-03-13,2,1,0,0,0,0,0,0,0,0,0,0,-0.26,-0.01,-0.29,-0.03,0.04,19682.0,2075.0
POLSKA,2021-03-14,3,1,0,0,0,0,0,0,0,0,0,0,-0.48,-0.17,-0.34,-0.05,0.05,20232.0,2084.0
POLSKA,2021-03-15,4,1,0,0,0,0,0,0,0,0,0,0,-0.23,-0.01,-0.34,-0.21,0.07,21182.0,2139.0
POLSKA,2021-03-16,5,1,0,0,0,0,0,0,0,0,0,0,-0.25,-0.01,-0.35,-0.21,0.08,21511.0,2193.0
POLSKA,2021-03-17,6,1,0,0,0,0,0,0,0,0,0,0,-0.23,0.01,-0.34,-0.2,0.08,21858.0,2190.0
POLSKA,2021-03-18,7,1,0,0,0,0,0,0,0,0,0,0,-0.2,0.05,-0.33,-0.2,0.08,22560.0,2240.0
POLSKA,2021-03-19,1,1,0,0,0,0,0,0,0,0,0,0,-0.22,0.06,-0.33,-0.19,0.08,23261.0,2313.0
POLSKA,2021-03-20,2,1,0,0,0,0,0,0,0,0,0,0,-0.38,-0.04,-0.37,-0.04,0.06,23566.0,2346.0
POLSKA,2021-03-21,3,1,0,0,0,0,0,0,0,0,0,0,-0.58,-0.29,-0.43,-0.08,0.07,24623.0,2420.0
POLSKA,2021-03-22,4,1,0,0,0,0,0,0,0,0,0,0,-0.29,-0.03,-0.38,-0.23,0.09,26075.0,2512.0
POLSKA,2021-03-23,5,1,0,0,0,0,0,0,0,0,0,0,-0.32,-0.04,-0.39,-0.24,0.1,26500.0,2542.0
POLSKA,2021-03-24,6,1,0,0,0,0,0,0,0,0,0,0,-0.27,0.0,-0.37,-0.24,0.09,27014.0,2634.0
POLSKA,2021-03-25,7,1,0,0,0,0,0,0,0,0,0,0,-0.21,0.07,-0.34,-0.24,0.08,27779.0,2730.0
POLSKA,2021-03-26,1,1,0,0,0,0,0,0,0,0,0,0,-0.21,0.09,-0.33,-0.23,0.08,28459.0,2810.0
POLSKA,2021-03-27,2,1,0,0,0,0,0,0,0,0,0,0,-0.43,-0.08,-0.35,-0.05,0.06,28750.0,2877.0
POLSKA,2021-03-28,3,1,0,0,0,0,0,0,0,0,0,0,-0.31,1.01,-0.33,0.05,0.04,29828.0,2985.0
POLSKA,2021-03-29,4,1,0,0,0,0,0,0,0,0,0,0,-0.35,-0.07,-0.41,-0.27,0.11,31071.0,3045.0
POLSKA,2021-03-30,5,1,0,0,0,0,0,0,0,0,0,0,-0.29,0.04,-0.36,-0.28,0.1,31311.0,3063.0
POLSKA,2021-03-31,6,1,0,0,0,0,0,0,0,0,0,0,-0.29,0.13,-0.28,-0.27,0.07,31743.0,3142.0
POLSKA,2021-04-01,7,1,0,0,0,0,0,0,0,0,0,0,-0.29,0.23,-0.31,-0.3,0.08,31879.0,3160.0
POLSKA,2021-04-02,1,1,0,0,0,0,0,0,0,0,0,0,-0.34,0.27,-0.4,-0.4,0.13,32260.0,3209.0
POLSKA,2021-04-03,2,1,0,0,0,0,0,0,0,0,0,0,-0.63,-0.29,-0.5,-0.36,0.11,31986.0,3210.0
POLSKA,2021-04-04,3,1,0,0,0,0,0,0,0,0,0,0,-0.76,-0.47,-0.53,-0.13,0.03,32606.0,3250.0
POLSKA,2021-04-05,4,1,0,0,0,0,0,0,0,0,0,0,-0.8,-0.83,-0.68,-0.85,0.22,33370.0,3300.0
POLSKA,2021-04-06,5,1,0,0,0,0,0,0,0,0,0,0,-0.44,-0.1,-0.4,-0.34,0.11,34691.0,3342.0
POLSKA,2021-04-07,6,1,0,0,0,0,0,0,0,0,0,0,-0.42,-0.07,-0.41,-0.29,0.11,34864.0,3362.0
POLSKA,2021-04-08,7,1,0,0,0,0,0,0,0,0,0,0,-0.39,-0.02,-0.4,-0.27,0.11,34585.0,3382.0
POLSKA,2021-04-09,1,1,0,0,0,0,0,0,0,0,0,0,-0.32,0.06,-0.36,-0.24,0.09,34265.0,3378.0
POLSKA,2021-04-10,2,1,0,0,0,0,0,0,0,0,0,0,-0.35,0.0,-0.27,-0.04,0.03,33692.0,3456.0
POLSKA,2021-04-11,3,1,0,0,0,0,0,0,0,0,0,0,-0.25,0.1,-0.15,-0.02,0.02,34017.0,3492.0
POLSKA,2021-04-12,4,1,0,0,0,0,0,0,0,0,0,0,-0.3,0.0,-0.36,-0.25,0.09,34695.0,3513.0
POLSKA,2021-04-13,5,1,0,0,0,0,0,0,0,0,0,0,-0.34,0.01,-0.39,-0.26,0.1,33868.0,3466.0
POLSKA,2021-04-14,6,1,0,0,0,0,0,0,0,0,0,0,-0.35,-0.01,-0.39,-0.26,0.1,33365.0,3444.0
POLSKA,2021-04-15,7,1,0,0,0,0,0,0,0,0,0,0,-0.35,0.0,-0.39,-0.25,0.11,32990.0,3438.0
POLSKA,2021-04-16,1,1,0,0,0,0,0,0,0,0,0,0,-0.36,0.03,-0.39,-0.23,0.1,32095.0,3372.0
POLSKA,2021-04-17,2,1,0,0,0,0,0,0,0,0,0,0,-0.38,0.0,-0.34,-0.04,0.05,31308.0,3357.0
POLSKA,2021-04-18,3,1,0,0,0,0,0,0,0,0,0,0,-0.39,-0.05,-0.26,-0.02,0.04,31612.0,3346.0
POLSKA,2021-04-19,4,1,0,0,0,0,0,0,0,0,0,0,-0.26,0.02,-0.31,-0.21,0.07,31914.0,3290.0
POLSKA,2021-04-20,5,1,0,0,0,0,0,0,0,0,0,0,-0.25,0.06,-0.28,-0.21,0.07,30706.0,3265.0
POLSKA,2021-04-21,6,1,0,0,0,0,0,0,0,0,0,0,-0.23,0.07,-0.28,-0.2,0.06,29831.0,3229.0
POLSKA,2021-04-22,7,1,0,0,0,0,0,0,0,0,0,0,-0.26,0.08,-0.32,-0.2,0.07,28994.0,3223.0
POLSKA,2021-04-23,1,1,0,0,0,0,0,0,0,0,0,0,-0.29,0.09,-0.32,-0.18,0.07,28261.0,3203.0
POLSKA,2021-04-24,2,1,0,0,0,0,0,0,0,0,0,0,-0.32,0.01,-0.25,0.01,0.02,27351.0,3171.0
POLSKA,2021-04-25,3,1,0,0,0,0,0,0,0,0,0,0,-0.18,1.15,-0.23,0.1,0.02,27122.0,3098.0
POLSKA,2021-04-26,4,1,0,0,0,0,0,0,0,0,0,0,-0.25,0.0,-0.31,-0.18,0.06,26915.0,3041.0
POLSKA,2021-04-27,5,1,0,0,0,0,0,0,0,0,0,0,-0.22,0.07,-0.27,-0.18,0.06,25613.0,2943.0
POLSKA,2021-04-28,6,1,0,0,0,0,0,0,0,0,0,0,-0.18,0.12,-0.24,-0.18,0.05,24786.0,2883.0
POLSKA,2021-04-29,7,1,0,0,0,0,0,0,0,0,0,0,-0.17,0.25,-0.23,-0.18,0.05,23469.0,2831.0
POLSKA,2021-04-30,1,1,0,0,0,0,0,0,0,0,0,0,-0.09,0.49,-0.19,-0.21,0.02,22431.0,2723.0
POLSKA,2021-05-01,2,1,0,0,0,0,0,0,0,0,0,0,-0.67,-0.72,-0.37,-0.39,0.05,21270.0,2651.0
POLSKA,2021-05-02,3,1,0,0,0,0,0,0,0,0,0,0,-0.51,-0.07,-0.44,-0.15,0.04,21044.0,2590.0
POLSKA,2021-05-03,4,1,0,0,0,0,0,0,0,0,0,0,-0.6,-0.74,-0.57,-0.82,0.2,21065.0,2608.0
POLSKA,2021-05-04,5,1,0,0,0,0,0,0,0,0,0,0,0.0,0.28,-0.2,-0.25,0.05,20498.0,2471.0
POLSKA,2021-05-05,6,1,0,0,0,0,0,0,0,0,0,0,-0.08,0.15,-0.22,-0.18,0.04,19433.0,2334.0
ŚŚ_Gaus_Noise_seed_0,2020-06-11,7,0,1,0,0,0,0,0,0,0,0,0,-0.45459764621806564,-0.7409964628117375,-0.49502530884318224,-0.7182353670984464,0.16047545425023518,1749.841171873697,72.86230106056742
ŚŚ_Gaus_Noise_seed_0,2020-06-12,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0902786908998426,-0.3456887157296471,-0.4679689856466316,0.07650974358328887,1591.8080863720666,76.71893071190156
ŚŚ_Gaus_Noise_seed_0,2020-06-13,2,0,1,0,0,0,0,0,0,0,0,0,-0.16773629751299834,-0.06929928391251404,-0.21969085439521252,0.02012309495825948,-0.01981215937900946,1754.8407342983573,82.89740647457673
ŚŚ_Gaus_Noise_seed_0,2020-06-14,3,0,1,0,0,0,0,0,0,0,0,0,-0.019607828842735785,0.04870334570171075,-0.10222649506121934,0.13978610419205575,-0.05218154851189815,1745.6004233527121,83.46608778656433
ŚŚ_Gaus_Noise_seed_0,2020-06-15,4,0,1,0,0,0,0,0,0,0,0,0,-0.019080332471384926,0.009559192369029914,-0.268744925851855,-0.19773102488238697,0.04106534289715613,1839.159880065102,78.8141144294232
ŚŚ_Gaus_Noise_seed_0,2020-06-16,5,0,1,0,0,0,0,0,0,0,0,0,-0.04976547654634403,0.009630912795781684,-0.2602607232248463,-0.20232396090444774,0.05045345412586301,1862.8105996473353,83.40804304922955
ŚŚ_Gaus_Noise_seed_0,2020-06-17,6,0,1,0,0,0,0,0,0,0,0,0,-0.06307128634312502,-0.009414767381430463,-0.2842810783267139,-0.20262844580966713,0.05187919304007489,1653.5112648272973,79.67968709243213
ŚŚ_Gaus_Noise_seed_0,2020-06-18,7,0,1,0,0,0,0,0,0,0,0,0,-0.07044675458844935,0.0,-0.27675001901798224,-0.2132180723666839,0.051770948276183615,1850.5632682059452,71.0748031596543
ŚŚ_Gaus_Noise_seed_0,2020-06-19,1,0,1,0,0,0,0,0,0,0,0,0,-0.09980044833285051,0.0,-0.3057088988431287,-0.21228526934571895,0.05100869067166393,1906.3435178799639,73.75639596921602
ŚŚ_Gaus_Noise_seed_0,2020-06-20,2,0,1,0,0,0,0,0,0,0,0,0,-0.15776827171049254,-0.039787088629295496,-0.24289282274069948,0.06293435702453887,0.0,1983.5597942487213,71.88779794508034
ŚŚ_Gaus_Noise_seed_0,2020-06-21,3,0,1,0,0,0,0,0,0,0,0,0,-0.15650036530154782,-0.08965174614095499,-0.23179631507128823,0.12444537295327314,0.0,1915.5616562208488,72.8547979277574
ŚŚ_Gaus_Noise_seed_0,2020-06-22,4,0,1,0,0,0,0,0,0,0,0,0,-0.0406946195977173,-0.020186931519276422,-0.29949451191993226,-0.2380395339014052,0.04864876026956872,1872.4712108085557,75.31828636235879
ŚŚ_Gaus_Noise_seed_0,2020-06-23,5,0,1,0,0,0,0,0,0,0,0,0,0.009553524341861321,0.05658739948314495,-0.22186642095899842,-0.2111335264656178,0.04128490314581265,1876.6941765962235,68.82248097182529
ŚŚ_Gaus_Noise_seed_0,2020-06-24,6,0,1,0,0,0,0,0,0,0,0,0,-0.04816633239442636,-0.019875035013153883,-0.26208922380448196,-0.20775489169780126,0.04894014024771208,1964.3810237785076,61.51755253688362
ŚŚ_Gaus_Noise_seed_0,2020-06-25,7,0,1,0,0,0,0,0,0,0,0,0,-0.009961926372188915,0.029638209572899768,-0.20757120539942872,-0.2080865543668547,0.031143436498637163,1916.5923269428827,76.60433395935343
ŚŚ_Gaus_Noise_seed_0,2020-06-26,1,0,1,0,0,0,0,0,0,0,0,0,-0.028250740932915637,0.030372257082683773,-0.21470896531207675,-0.19788546523317355,0.028667536687709015,1824.7002558848633,74.90703683938386
ŚŚ_Gaus_Noise_seed_0,2020-06-27,2,0,1,0,0,0,0,0,0,0,0,0,-0.13335878017171335,-0.05656188308442174,-0.1310452131467104,0.058555578487566484,-0.029147473229003625,1877.6914159196028,78.52620951116941
ŚŚ_Gaus_Noise_seed_0,2020-06-28,3,0,1,0,0,0,0,0,0,0,0,0,0.40838019593826175,-0.07415304255489984,0.030989460711525772,0.33695797062309824,-0.06721458961695724,1883.444331036131,83.3725900054159
ŚŚ_Gaus_Noise_seed_0,2020-06-29,4,0,1,0,0,0,0,0,0,0,0,0,-0.08104436852413192,-0.08500698793310578,-0.27435272404109556,-0.22718851332993634,0.05115487411166797,1767.9290760974582,87.73977826449602
ŚŚ_Gaus_Noise_seed_0,2020-06-30,5,0,1,0,0,0,0,0,0,0,0,0,0.029971352497553082,0.030572261470540995,-0.19594140023032103,-0.19654045510031037,0.030187468880020194,1789.484955301093,87.78730684726278
ŚŚ_Gaus_Noise_seed_0,2020-07-01,6,0,1,0,0,0,0,0,0,0,0,0,0.031342131833435045,0.019736364979241278,-0.1890499610763766,-0.20599930194757973,0.018570113135081636,1868.512978395523,80.13600400753934
ŚŚ_Gaus_Noise_seed_0,2020-07-02,7,0,1,0,0,0,0,0,0,0,0,0,0.009664895113571244,0.04157908889261383,-0.21290798301033265,-0.22045039459514257,0.02845799155051557,1826.9263060100168,74.80990039966325
ŚŚ_Gaus_Noise_seed_0,2020-07-03,1,0,1,0,0,0,0,0,0,0,0,0,-0.030088607271982887,0.030597130457725896,-0.21256420291409706,-0.2271275479551986,0.020688481191446662,1765.8936101396864,73.07575009349537
ŚŚ_Gaus_Noise_seed_0,2020-07-04,2,0,1,0,0,0,0,0,0,0,0,0,-0.07536912307083923,-0.019430347515844545,-0.08976361164825998,0.062205783933894296,-0.04873345553539768,1782.9411829899402,76.38304870194297
ŚŚ_Gaus_Noise_seed_0,2020-07-05,3,0,1,0,0,0,0,0,0,0,0,0,0.10607950168523742,0.19809834432845091,-0.01944748470573151,0.1386613438576393,-0.05845770489857515,1799.4718051652428,79.38910096452211
ŚŚ_Gaus_Noise_seed_0,2020-07-06,4,0,1,0,0,0,0,0,0,0,0,0,0.019591043289031024,0.010241022899252153,-0.23475789346647638,-0.2534164937763801,0.029984268756877448,1809.009473034312,79.13488894899308
ŚŚ_Gaus_Noise_seed_0,2020-07-07,5,0,1,0,0,0,0,0,0,0,0,0,0.0305792565625496,0.03200106283700198,-0.20606104185852872,-0.25153481512036857,0.030993945005485607,1655.405308957559,74.61964296209698
ŚŚ_Gaus_Noise_seed_0,2020-07-08,6,0,1,0,0,0,0,0,0,0,0,0,0.01907419124275596,0.0,-0.22815734900149065,-0.24028283629123795,0.031051284147967078,1656.5797614097517,66.33966173582006
ŚŚ_Gaus_Noise_seed_0,2020-07-09,7,0,1,0,0,0,0,0,0,0,0,0,0.0293053885039077,0.039011795015243524,-0.19637161351953167,-0.23037699876405798,0.030332263654148196,1699.1149801771176,62.855663788020124
ŚŚ_Gaus_Noise_seed_0,2020-07-10,1,0,1,0,0,0,0,0,0,0,0,0,-0.00980342088078322,0.03923184216868289,-0.209701736265865,-0.23016785025835265,0.010221409272761706,1583.5888124598384,66.19433777149305
ŚŚ_Gaus_Noise_seed_0,2020-07-11,2,0,1,0,0,0,0,0,0,0,0,0,-0.06808862429300556,-0.00990483453544261,-0.14646152417050962,0.010139925729020782,-0.02056666775355095,1636.8915106172558,67.03421103186149
ŚŚ_Gaus_Noise_seed_0,2020-07-12,3,0,1,0,0,0,0,0,0,0,0,0,0.20761134406600296,0.32627725601774604,0.09011409430948372,0.19544888650280884,-0.06062276719625889,1632.3916855754062,64.06111112614175
ŚŚ_Gaus_Noise_seed_0,2020-07-13,4,0,1,0,0,0,0,0,0,0,0,0,0.06277343462600032,0.0299430642052197,-0.2090140088108181,-0.2581889879176379,0.03053758446206882,1651.7057491030116,71.94780608159385
